habilidad,habilidad_key
Cuidado de ancianos,aee246c3c5d6418eb3c94a8d057fa0d5
Limpieza doméstica,3ab035a99c757a6044ad167a328ee73e
F&b,8cb9a04aa455a125986267521a1e0542
Micros,e58055ecfb3fc5453968083dee69bbeb
Análisis y calidad del agua,b7c638a7dcb17826c22e291c4d41b06a
Esterlització material,f51259686488f97045706d4ba92782ae
Injecció virus,ea7826e601085acfc1fcb38cc57c9297
Etiquetatge,f50260ac87c49e950ab4eb6bb667c062
Ran,41b3f86e033ecec4c149f074610c9394
Lte,ab3a1c916736c18e2083a72a34db90a5
Derecho mercantil,82cb88d034c03c000edf3dfa30336634
Derecho societario,aaf36a66896250b8de7f1d2f3e439430
Gestión de inventarios,ed1cb79794b13abff7c9df841f10d92e
Entorno linux,bb5db62f82603015f2686cefe63004d1
Bi,38523a3dcb681b6abd6dd69b73534af7
Arquitectura de redes,8dfad1fcfb945df41e13f10525edb0be
Edge,e4a297a0f76119a442c2595ac040673e
Http,9d4d43de68f0b3555d5a5ef5dc05bb95
Innovación,bb5f29d83a4c7b13234e5c4d5ba56b95
Financiación de la innovación,2292d00cbd593da1841460d71c50b288
Montaje de tuberías,d94fabe7a5bfd7adf69c56eedf54b886
Montaje de estructuras metálicas pesadas,faa627513b59ad3e1beedee9490554f8
Corte de metal por arcoplasma y oxicorte,1b769219ba83c2deca1ca46e8e9feb8c
Kit de distribución,948e57abea7afa2009260b8424aa3e95
Sacar culatas,1578d794a846ae516c9361c996dee59e
Cambiar,d1bdc329ca14541b3effb06126c5f12e
Revisones en general,3b18f7789e3e9d5371b77fdef146bcfc
Uso de programa erp o similar,3c45f63cfda9af71a540e07cc2c330de
Medios de pago,9c0028f914a6cfc24b8e2a882b4288a4
Aprenentatges,c5c60d6a114296a37e507c4024f5892c
Avaluació,e32a57c0f4e6cba4d71f4e6b227c692e
Lectoescriptura,e2c4586689ab0d0db82c80372c3699ca
Investigación de mercado,979a16a0a90d2cb71763ff758b8e1989
Teledetección,2421e7c79fc069888720e364c8bcbc49
Copernicus,38c78f6b69aff09502aa1c698fdddb10
Dirección comercial,b32c2efb4a1168ee5732f20f11a40aa3
Vapor,8f5c726a79d28111b32b6a4e3bc56dc5
Gestión call centers,96830908c70846124410164098835645
Whatsapp,82c616385feaa4676e3ef52af346733b
Data analyst,b997717248a87812d04717773dcf6652
Interfaz de programación de aplicaciones (api),37c43f8d47e58af5f92cbb3800327934
Etl extract/transform/load,96aa7b8fa6d03e0763c0eafe7cca98da
Renting coches,aa953e76a978b1e5f817e761d889bcf0
Teleoperador comercial,c38824dd1c6c3ad7ab4023b496565f5c
Loteado,802d60548af5e3b4d5b24c3a493b896d
Serigrafia,bbd5722bb4d69a421876310ddbe20834
Encajado,3594cb3dac1ff7bad7061ff944e8c67b
Manipulado,b2f802913aa4f85e64c3b4d029257a57
Esri,8d70c7a36d3a99961562d65a7adaeb5e
Formación en prevención de riesgos,911ce847e5e9a814e5783ef0517e346f
Gestion restaurantes,288eb67da3078c9303c861adf0bac914
Numpy,55f00e1daa52b7cb5c5bc865e89dbc79
Panda,5e4fd4f6cec8fadead1fe532fd62ade8
Plsql,1e1e86ec6d93692ac97fc5777d80bac8
Permiso de conducir tipo b,9b30bb5c09fcf193141ad85c0375fb1e
Conductor de rutas,b331756876ad53aee77a6c9834a2fefb
Permiso de conducir tipo c,77060281593ed9f2659d66c5bfb4b506
Datos,eac89eb209a998cca54e6d8c391685cd
Spotfire,5d4a01625bf68913e42adb3ffa2a22df
Gestión administrativa y atención a clientes,44d12df92dfd7c7bc694c9ac9d07239f
Indispensable titulación c1 de inglés,db9410e554141d9ff910076b79bc8208
Ciencias de la computación,e9300e518b442b2525ef49875131e036
Horneado,5413a6b3313c9e27db69eb0f526118db
Auxiliar de enfermería,147903b01bc035d804aa6734b437b233
Atención vecinos,d4959813f6285df28af8dea773f5e8a2
Clasificación de correo,b46622de49fb49e7d6882c0184bc9734
Limpieza de la comunidad,f661699b3a3ac046ef60a9fb0d9e461c
Quality assurance,8f194ad4b3454d46c4fd0c08c4eb9c99
Data management,198010d8bf8a3ff0f084ffd059a9a1da
Data strategy,c88624ff3e7c238cb9aeaed82dfdf7d2
Data analytics,0f987212785da803afd6773b027ce1f5
Marca,27b9bb0a9c5258b2c9c3aadcffcef028
Gráficos,e2fa0f6ba17f6bf3d1bf1dbed5a1c5b2
Técnologias,f3a97cb4a2c82515f3b63da4a4004593
Verificación de sistemas electromecánicos,91654a15065e23587b8b1ddd7dc18b75
Cypress,598dc6cac8e88fcb24b8947ff0c8566e
Pruebas manuales,15da624f881d82541876845453630079
Permiso de conducir b,9f251869dc17db787fd4f64e1d022bbd
Camarero sala,2c4ed251bf1556d72ae0fa2ee624e5aa
Pinche,ddd72ecc165f6ff0cf5c7edcbf8179dc
Camarero barra,ac5a16062a7b865a55ba536e13e2628a
Remolque,a6fe4ddedcb0855007edb432a4fc1f25
Gruista,1cdf8085fc6d886346764dd329baf00a
Francés e inglés avanzado,30145df18f8e4e953daf71bb3d5732d7
Conocimiento mercado francés,5b144ff160db3a63dc4795d71db24907
Grado en turismo,3572161ca2dae1e3fe542a07c3e4fcad
Medicina del trabajo,65380582fee9a5ffa025a7d7e0d6d063
Pintor,838fb81875c472358f16b71f7ecbf29f
Carnet de carretillero,2aec1f39936e38d29d09354593d7f7bb
Higiene de los alimentos,9772079b3a6794d96320323e606203c9
Carnet  de carretillero,9118e609ca25f37ea01c7324d58ee2a4
Finanzas corporativas,46654d09f4a28c5a2800b2690ae40ebf
Linea de produccion,a1279598b5a4e5709576c4b73fcf9ca2
Salmon,e30d211c66fe9025efb79b79e4244fd0
Preparacion de pedidos,6fb48e8d0d1161d027f1b1efdb666ce3
Fábrica,fbba67fdd0b1cc64600a2050e431a407
Sushi,c121700b935ccf14f1274e006d859ee0
Manipulacion,50fc5526dfe6d73d3fb91040e3cb9822
Cadena de produccion,63f591583387fc1eee8e28e93d17af81
Saber cocinar,af75794cb5286836935cc0a27856ec41
Asesoramiento académico,0110481177c572bb5c70314ea1016b0e
Creative suite,d168ef0139df2573885b00afc1c93429
Adobe creative suite,d01a21d17ae0d658d92068c41a6ed629
Informes y evaluaciones,4b1b7e68b7cdb733865a800b949da903
Animacion,3fed6c3b114bd353bed453e81bc5610c
Coordinacion,c64e8515775d85d9a2d27734bdc8f685
Integracion y desarrollo personal,43f15eb9a5ad3fb86541c5ead440ff11
Intervencion cultural,3dcbce6d47618bdf2e0e5f94934a9377
Actividades socio-culturales,bbb3a5b4cd2353e1811ac51b8d7e67e7
Coordinar voluntariado,424b7d80df000fb8a7e57489c0de0496
Programas,054927b827871349e47647b81632aef1
Charlas y ponencias,7a1f03a8b16ea6dc9a6eb9ff02b65233
Petroquímica,f3ef86e2796bb39492b176dfd8db685f
Papelera,a9323eab30d3a9b22380b2221065e172
Atm,4a3883892b5bd2e78fc00d7d0077d71b
Clearcase,fefe944b94473a69dd51e4a279847565
Asesoramiento financiero,ca4471b814f29372b083d50faa0f22c9
Colocación de producto,d654f165f88176615c197777e4a81aa1
Descarga de mercancía,fd9dbc7810835e1473b764a9ec17bdcb
Go,5f075ae3e1f9d0382bb8c4632991f96f
Herramientas administrativas,c7d9460525d94632252a3b84a1fe5f0c
Microinformática,a33932f863a728ba03a29c9d23a1dcb5
Servidores de aplicaciones windows server,20b56f3e82ad5dccea38490ff49812b7
Sistemas y redes,717f64956666b72601077f56bbfb741d
Aleman,1895e03b0d98496dfaff887512d0f5d5
Legistación,951bfe439a2754da0731df17efaacd4b
Plataformas,6f02eed4d001b8b6c71d278c65c50218
Instalaciones frigoríficas,7478794b648cca0573376357baa9e654
Cae/fea,d8c1e94242a0b8b392252ff5259eff3c
Modelo de fitting,e0e7622512d85784d61123cf0d66aad4
Modelo de patronaje,0b212e58f8c85b62b48502875e401634
Fitting,f87cd752a63b97e7f6f97081aca93ff9
Planificacion,3a927d8dea80f68679484130d80e71bf
Organizaci,53e658e2f6d1cba2acfc8ca1a6d14163
O365,0d2cac6e873cbe2bfbafd0ed24b11861
Ingenieria de procesos,d87ea2852c53cabbf4943f209e93a097
Planificación de ingeniería de producto,d05a32f63f35d05d0c58f36c8b6666ff
Labview,f2a46350987a0b5fbcbff7a01e90f558
Iso 27018,e79ef874e5afbef60f93f892418ee82b
Ens,3c7b0718091b544fbda5283df730c5e9
Iso 9000,60aa4841e41dbe3911aa14b7e4a2e43f
Dba,886159b60151d2142eff8f170ce5ff63
Ssis (sql server integration services),869ba67c3b3e424c8a56808b2b0f259d
Archivo documentación,53f0f6458288c71e70ce655b945baf1b
Programas de gesión,9c4454696391959226432909f4e049a6
Iam,75524e86eb8dcc20eb8fdd070916e390
Gitlab,9792e23419583666b178605decaec552
Autonomía,7dcdeb40c0ac2e84fd2ee0b1fa0ea60c
Paquetería y mensajería,b83dca447431079844d20c6b1c736e9f
Mvc (modelo vista controlador),77f049e6acb4cf05246b1f9aee269301
Desarrollos web,3f1b43a55a5058738a6bdc216114994e
Web services,92850b78bdc20bc1df259e9c026d1744
Docencia de formación presencial,361db7d205ee843cb832bfbf9323b703
Mecánica de motocicletas,2022c347d8822cf6f08f5990db584f5a
Utiles de medicion,bbe6b7cd82411211718a9ffc0fee1bc7
Country,59716c97497eb9694541f7c3d37b1a4d
Research,f027f27d0d548351e4d362e9b90678a9
Intranet,6f4eeaa999eef709a075c44d0fc4572c
Branding,99ffe35d4f661650022ff61c3fc39679
Comunicación corporativa,755df645d6c1ebe05a8962d5a0936e3f
Instalaciones eléctricas,ca285c6beb6be8f5b432de68ed8d68c5
Instalaciones mecánicas,62684224e516837231c450495563d992
Capacidad de adaptación y aprendizaje rápido a nuevos entornos informáticos,279f2f89e20dcae92b1bf3fc458d4243
Plcss,64889e5a6c53e0fd4660a9ccc004c461
C+e,5e527fd1a9520a976de0bdac32204569
Gestión de citas,48fbfff69f9ae1590fab7be9876c9b16
Agente telefónico,bb65818c3f4a912f689e93c6fcf1d715
Información,f40a0378381b2d50f58d6613301f55b8
Ordenador,afa8013c73e3bf8c0bc6951a27e4b719
Distributor,7274a3d3c6c96eee7386b108d02f555f
Sales strategy,a0462517c7377ce6a506b407cbf5ed3d
Mba,8c73368e1aa226ecc9bc4a641257eac5
Spanish,cb5480c32e71778852b08ae1e8712775
Venta de viviendas de obra nueva,f6a8766ba72a8a7c6bb43ed952492863
Compradores de segundas residencias,f4685defb3280f777f98dcd5052d967b
Diseño 3d con creo,55a295ce89b7c2f31bad37738f7b24c3
Plm product livecycle management,aefa4790c5e5fcf6346613c761241a36
Voip,424c21dff2405cdf33d73554932babcf
Tendencias interiorismo,25adf678a8e8395bc38e832271e6a52e
Tech,575e0dc3e4b24d90d2a216d4dc5d0f09
Fp,375bd7ee4a8b74b32a8f16e144ca0df8
Chasis,1585487a8218398a00c0c0448ee3ffd1
Diseño nx,71eb5bf879477b4a24090051c9552c1a
Molde/troqueles,3406560c7eaee5f16cc63ad16bde7e38
Atención domicilaria,54bc24fff2352662d54d472c7660a4bb
Integración social,1520b1e2389ce91800a1a9a7b9a5e749
Evaluación de vulnerabilidad,90dfbb8f8c48d1e3a391f2a104144e45
Psicosocial,a4587f0c3c06c21c2f021e5384eee35d
Riegos,ca0582d9c41a06a7e6a6425a1963f636
Formación náutica,9530ddcbecc4bd1f747dc1c49a31e9f9
Puertos,0abaa1bcf1632cd93d2268933a527353
Formación contraincendios,563d746e63c3f0e07340ce34a14f2fa6
Servicios generales,5864416b79b39303630045bd8332cf40
Ópera,cbad75ec60cc02f6d7d86e404a6c4891
Cuidado infantil,43611246bff9dd9d0a91fdc93c391ff5
Procesos,bfd172d9c8f924e6137d0994a17d6b7c
Extrusión,64b88c97d7bcdf72b47ba0166611c66d
Importaciones,87fc36c7f2506085b3cf1a3509987cb5
Contabilidad de costes,1e3258dd7be9636f0bc3094d687a55ea
Atencion cliente,0cacc841368f65ecc8d06f6e096ede0c
Gestion centro,c94f7f9fb8051d4c61035b31b9470233
Dmelect,4b6f82521b885f96f08989aa135bfbcf
Cte,d240609dcff096f6545dc7c8a9dfb3be
Rsciei,00c480eb7256d1c989fb11dd7dd395dd
Ingeniería de climatización,185013fa295cb4d7388bc1f67622f723
Tekton,e1500a23f27fb897c6cdf5caab04195d
Almacén,49f508acaa53e88bbcf78082a7d2eab0
Rp,79e01c1296be018f71c07736b282fb40
Ms office,282f8dfcf5885899203cda59f921c22e
Carne c+e,24743cc5ee63a6390b55860612c81145
Aeronaútica,9c8c0818c9b111dca2d51e7d6888d9b7
Aviación,1815de2741e7fbef06186b1dd52a0154
Frenos,25d092810849c1b398a3d13fe0926a0e
Neunáticos,f803ad60f7aa7f7aba84657440ddf3ef
Implantación y pruebas,feb942a403a4d81b7c00ad01a84f26cb
Dfo,c253526da891efd9078c8adfb0958e63
Lineas de producción,1ae335540657e43ee562693e117c66a7
Controles en proceso,ba921556ec37a2c9c1f7449610aaf1b7
Gmp,1b3d0b57a1da41be05cb501bbc2e65be
Ipc,cc2b15c459955e7ee800b77bfa3067ab
Ima,2a5b8e776a29a4f89c5d8173510af451
Ulhmann,8dec65a8041efb83d12fa05a94281cbb
Marquesini,149a880f9d6d51427ff77445d3079ea8
Ubicación de mercancía,c0094a0496d3fbee79d1a32082efdf4b
Tarjeta de fidelización,aac95c354b9ff4b8e6582eb444b8628b
Navision,c0421e3c3abe6ffc6409117cae4805a2
Odoo,2f19ee0cd32ca4b666713a117d53d4c3
Ofimatica paquetes windows,332c7d1f2fd644918e78810fd72425cf
Instrumentacion,fb582ddb3c0f0a2e6033e3d3c72a877c
Normas de seguridad alimentaria e higiene,50231c5e660ddd94a0ef31bd4f587909
Auditoría financiera,24b23676b31e64df3f1dacf0bdedfa99
Vip,c9fd2e73f9e164357e1a7fd06beec1ae
Inglés nativo,e97a354d5839cf68324044a52c4aa813
Directorio activo,bfc55e7e25334b9037f36db2bcd24127
Microsoft exchange,8e992cbe2c51cd9bc7e9119a3f696e90
Veeam backup,d77efa8702c6b0036b8cf3a9c62a6453
Auditoria 8d,0aa722a0c6a41ff105e46d29489b959b
Evaluación de procesos,199337ab7254595c6b65e864bbbf4d55
Pescadero,390b764ecd53d175775f29f1d0b77c66
Pescadera,126c5ea33d9a90de8d8e9fdb3746d997
Ingeniería aeronáutica,079e1862deb5c4f56faab793960551bb
Doa,23eed2464171b17c33fb9dfcddd62a09
Amfe,1d3dc2be2fec796e246fa703e9072ad9
Teleoperadora,68e87a29f61c23abbe70a7e10ef4533f
Despieces,b2e2d5145b0131408888520232cc5a84
Sat,13c7d2d737f81f7bf89aed9fbcd0ad55
Pruebas del sistema,7af68c95b80c2538dc343c5a6ce4e2ea
Realizar pedidos de materiales,e3c434d244074c14c08d0f4f33704454
Control de pedidos,d00f770a8cb4b50794feb7828821c4d5
Conocimientos de sql,5d04b76fd6145163d6aba218c54b4744
Inglés hablado intermedio,0a18378c3c07a67855aa5957500e5f3c
Conocimieno basicos de contabilidad,3d8e33562ce13873c8fb5454cdcc5f28
Cierres caja,c88ead4d1724d2c83455ca0a69607300
Gestion pedidos,793802d67013d55e4ed4a05f0509fdd9
Venta complementaria,669dbbf2c869156b33f530dbf3e109fa
Recomendaciones,97be9bd69cdc7c65f7aab72b5a74ac4e
Paquete office (nivel medio),7c8f3b436479999a1342ce8a4817fb44
Excel (nivel medio),b4342e9d190921ef54e46c4b0c7701ed
Manejo erp contabilidad,2b5f15314077dd8338ee7ef2ce9534e0
Global service desk,7d52a70334081702cc5a3f94229acac0
Technical support,b56867bb5a157d4c5cbd45f502dce441
Buenas prácticas de fabricación,970c2bc512acc20816b8d0203836e7e7
Sala blanca,63a7307c64b770e08a1d216ded25ab42
Lentes,3969d6aacdcf28ff7c4256f830524287
Micromecanica,eb450344ccb5bea2111d517fb6722023
Eléctrica,a7a45c4e3b6b2d7abfc59850e5bfac25
Preventivo,0cf7fd0ea077a075e6c089ec87a35e12
Reparación,ee0b34d42611fcc987f8e0cee30a068e
Correctivo,c7b443ed436e9784919abf596e511107
Diversidad e inclusión,45c994e0effb922e40ee695a111bee37
Centro ocupacional,bb33bb99a7ba51ee3da6bf5a3929c910
Elaboracion de masas,093ca8705e89fb31496b4e83ed981384
Nociones basicas de cocina,44b6e1229fa784ec00a45fe9ec0594d4
Reporting contable,69fdecb0a46962f4ca377e1e20803929
Seguridad vial,d4b63f5b70bf051813e9f245478674c5
Traspaleta electrica,87561e189d5b6fdb06f79f8fe7460c22
Gestion de equipos,27fb9a61dcc4af59dd4ddd79e83add9c
Inspección y verificación de producto,7f2c334b0e15d77a1d2d70f78185b12f
Sga,502e1ff318b8d04f5e7e22678e16e08b
Expediciones,559867c6054a9d2ad7af9fd0f358b91b
Consignas,b21b11d569cdee4f538a7f075268c894
Autómatas programables,866fe52b25af8551cd234d2123aab0e7
Artes visuales,144ed3866a6de11deebbf91f765ec35b
Educación artística,2b3324d3600bf38de0db51cd07c921e2
Artes escénicas,4d50b9fbf1040f370f6cda0ce4d49192
Fas3,f37aff764cdf1a3c6b1bbeca3fbdbf1c
Diagnostic,7f84beab04579bef70043ca0cc72fb85
Vw,9891618d0a05c31c023d58e42c71871b
Volkswagen,bada04e2ca39adbbed49a99b45015f1c
Electric car,d7065af428a2ca5a2fbeb42d4b059399
Planificación de proyectos informáticos,bf13a7ffcdc1dded60fdad50be071b5b
Frios,25769a16a792346dd65476954f98b746
Calientes,68a1df68cbceceeb0d306af230b43b13
Pescados,16947b63766b9c9ee9ce49c6a64cf8a1
Gastronomia,0977cceb1d0b331d99bfaef1b9ea5a1d
Esteticista,5904cf03917c730f3ea7b7cc638dadbe
Gama blanca,1cec106c94a0a1270e3b1ed1afc91ef3
Electrodomesticos,2bfdbe70b30a38fd23ced17f95574101
Pae,85a730f55d403a764d97ad445b314431
Distribucion,d02e56b5ad892f2540af20d0eef32892
Tv,7428554abf279ee0c460ca305785246e
Solinat,c06b9cc164ff969279b5ed4aa608a65f
Soldadura hilo continuo,4b3c02b276b7cb2fe975885aecfa37d2
Dirección y desarrollo de equipos de trabajo,cc275d57026249e64566ed7195e98b86
Aux. adm,069ac1c7a8a2562b40e587ac8b36acca
Atención telefónica de dirección,0022768d5847d88cc0209f465bb44d9e
Conocimiento de ventas it,7de785a26ef38c68422109704548e772
Políticas de recursos humanos,6b7945ea0ba2a1b4acac76872c8a1a51
Política retributiva,b1bc73ad53fd6c9fd8b498c829ec2ec9
Gestión por competencias,fab59642b21358b71fe0683a1dc54000
Política de recursos humanos,922e164e6a1742bd78051e5f34ce22e5
Desarrollo de equipos,f4a8b9fc60737525da0043da4c4347e1
Pensamiento crítico,2efdab6eaf1ab8506b8a3a9c288ddb0c
Traducción gallego,748d45ab5094652a27b3434d9f2e27f2
Gallego,a22d3e7948f1b6500bc1de06c0d5eeae
Cromatografía de gases,c34dda585536a853959f09002e1deba7
Electricidad doméstica,06de1230fc360773634c2bfeffd6182a
Gama marrón,89ffe46bea987e744320141e12bcbc47
Perfumes,912db86381b14a1926a0e05616f08fb5
Vehículo eléctrico,c6e616242cdfb15606e7c85ee118b22a
Sat mecánico,199794faf2405c88a4df7d13b13c753e
Servicio postventa,93be63eaa11c20ce6079e2b8cdcb9fdd
Sat electromecánico,753b3eaa35f147815bc29d2359bca9cc
Control del estrés,12987650fe392331a959d56bf5a3a009
Dependencia,5436502e9d7b7437b5b6f38e186940d5
Cuidados,8e902d2d71c79ff11d2809bd6aefeb83
Ayuda a domicilio,40c563c4e577c25cdf1b16d0f9a8e4c7
Sad,debd770bb8fbabb0802fba46f361447c
Atención de mayores dependientes,47cb8cd1f060acfe80282c9f35a92a82
Axuda no fogar,05e51793be5ba9f9116789d60219647c
Saf,bc04ae84218e3d8e377cc8aff46d8180
A guarda,98debc96d437fc97ed5b5e660450d054
Cuidador/a,bb8bbfd9b25e99cc101ab92a55bfd1c4
Atención domiciliaria de discapacitados,0d100a4d0d2702dec78c77399c95285f
Cocina doméstica,843db9e77a37be916f0142a94a9fd3d1
Enfermedad de alzheimer,b4d9bca78f0ea9d7821def14c67eae57
Planchado doméstico,7638b0b0614772c031cf6d4b2106a249
Inmovilla,25035c7dce5f6d8329fab1ceffafcedd
Especialitat de prl,903d9dfbb7e02163e46738dd6df0dbdd
Ohsas,4d7e5ffbd97f2888daf43fff25dba6a0
Pack offce,5f0b53ee036502bed2409767d50bfc49
Cobro,ff936245f07d320512e12e637a5bee2a
Vhdl,7b59cc3b5132a5a0acf1ae93effd0260
Soc,e5ad4ad814c8170f099567401e54981d
Calidad del agua,dd8c10b77296f65bcfbe130b69f3967c
French,ad225f707802ba118c22987186dd38e8
Buen manejo en carretera,4d2b70c6bf0448960e30c70bfd0fdb75
Independencia con la grua,63c09b77db49add55933ce94d8978ff3
Conocimientos de mecanica básica,e1788acf004b926225d2e421fae7a66d
Gestión de redes,3ea0cff0fa39a5699dabaa2eefd050d0
Dingus,ab81b8211fde321a054ec1e0d65e0b2d
Pms,688de86960c9533d5450455ec0b40a00
Fire&gas,b674d1992eebe1b6cef85bc6e6b6308d
Sil,491dea9b956aa3e5ec7c8f71889c86ba
Matriz,5664cdb0806b0c1e4e8716ff89eb4923
Hazod,b726d9d3a4f53c1b881e4fe412878e31
Riesgos de instalaciones y equipos,dbf7f35c432a7cf2f6f40bf035b54ac9
Hazid,44db51b2045e08df31e79d6ad0bd2f53
Derecho internacional privado,bcfd77cd644885b1d060b3245b74874a
Cobol,bc34380be1b6f200d78ab4f7682d2bbd
Host,c2ca16d048ec66e04bca283eab048ec2
Almazara,e3fafae8fcb8a37c1fe31aae25b8dafe
Máquina de filtrado,c9a0b4936f476ecf624f8eaef41b12c8
Bodega,b4eef741e5bab6ecaf64252586ea6bbd
Google docs,10f0eb8218fb1ff827577971d0998f5f
Mantenimiento hidráulico y neumático,9a20580e0daa95775aeafb18199e9dde
Can,d677b410373bc790d9a8ec2e68090839
Resolución problemas,f96280c3feebed1ffd1b3b7ca57dd3e7
Manejo de cuenta,96c306fbae4e510d739aa866839a5c87
Comunicación excelente,9cba54e6f27742f79015b97989b6203f
Negociación de cobros,fbe7827609a4f5b4313a8855cbe4ec36
Atención cliente,c5e4883c1b1215b4e7d8f48cafdba39c
Visualización de datos,884cb99ee57f5b9852ba37c58e4f7be6
Alegria,81652a1a8df6ca41445d26381c77ab23
As400,35837dff29a884884039821d12659c50
Material rodante ferroviario,e82de23dfc126a5951f184932695d8ab
Agvs,466f71e2067aa4834061042db9e8677a
Automatización de la producción,3f6090adb8946b09a30c1f75c5e0c1c5
Autómatas,732a51a7f0946aa663f72dab8436fe19
Hp,cc1792ec657aa21f33554a2024aaff50
Emm,b634af7176894c4b315e8fa147dd7ba8
Apple,9f6290f4436e5a2351f12e03b6433c3c
Mdm,741c50457d6be10b51a6d70388d27706
Alamcén,c8a4d0bf85125775e286423da3b27628
Salud y bienestar,17529a068214e97857bf12dcbd64d5b4
Gran conocimiento de material,fd974efa05fb4812a6b32578ef5b7be6
Skype,a00b774e8ee6f87306f4c14c2b4c55ce
Manejo tractor,dff41029284fd3d047879b2fbfd06152
Auditorías energética,3c40ce102759b14036d461bcd15852ae
Metrologo,c3e99b9ae0a97b60d78ba63c1fad026f
Macs,04fdc8fc9ee0ae35239a22251658ef77
Cocina tradicional y de diseño,02ca20ddf9e501b56fd185ca4a280088
Manejo de partidas en una cocina de restauracion,6953de47a7454c67c2327bc74ec12f04
Contasol,137408bec90954271500f3f7500b8bd2
Software de facturación,64a769789dcb94d55434eb12d15ab324
Buena comunicación,52f2c8c7496bfd0afaee526c885178ce
Informática en ventas,79dcb461482bfa4a49e709b13bf902ec
Venta cliente interno,43ae9e051d24535cce97d624ccb3a1f0
Cierre comercial,e451e57e28929ba35f9fdb606ae098f8
Instalaciones térmicas (calderas y bombas de calor),493083240104d736036defcffaf03e86
Atencion al clinete,c4f80faab524521ef812e39449784873
Matemáticas,6e976219abea13e2f7fadc8987126fc8
Bonos,f0645cfe649b086cfd972966ae543819
Declaraciones de la renta,e176192eade1b9988cdfb7518a797d21
Wps,9b1244bd81bd64a6b1edf6cbe2246813
Concertar citas,bb5feeaa0994e8f688d028af1ff20e98
Navegación,9ab5c9db25f369c47f03e1b0032a03c3
Emision de llamadas,8bcaee3989eeb7f7b632ffddbc520f5b
Sap erp,f801faed768444b60dd83b2321cee15b
Turnos,8568b8f266d2b574ef2fcc6a5308f962
Microsoft biztalk server,7266d4c87428141b78027db95a065011
Metodología ágil,d36ed96f64ee47f325a1b3a0c73cde6c
Wcf,4f40531e43cb782202d8857c23d86dba
Proceso evolutivo,db369b0575fdaad79f1d88dd2abc2b53
Spartacus,0443ed8ed3710c3870eb1ffe108bb2f0
Coordinación servicio técnico,65e9de21d9f408e7153de33f51477a4f
Dell,ab2724d10b490217916b1bcc56aef48f
Lenovo,57040fe2fe7a0a1e9ab043ae1f5d9845
Carnet de conducir b - vehiculo propio,142bc3057b0958af3b744157f27673dd
Formación especializada en prevencion de riesgos de trabajo,2670af611a35eb96208e4ad43e1841bc
Económicas,19055393e04d7b6d44fc317dc022db0d
Sap-fi finance,02fb584b8a7ff235fe81a87c1bc84426
Sage 300 erp,bfebdcdf3c4297605862fab700c49050
Sap-pa personnel administration,fd7229ea701e7e13149b159f324d4e64
Oracle fusion,9be94c04770a56ca32a9eb72fa27866b
Máster logística,3788151e957e59eb195a4bc9d8329f9c
Soporte,54532bac0cc2df67791b1e6c2c172b32
Comunicación visual,617aa40d98c29b1cb0e68aeb79fa60a7
Inbound marketing & social crm,1c826221b14f588876b393b05a4f1fc7
Diseño gráfico web,4dfc37dd12856fd456deee73395b9a37
Economía circular,41060ad9c0bde9567a85d28b51cc7fa2
Cuidado facial,dd88092b016bcacf3b49f3da3f1cee67
Masajes,3722909c9b55ef1054769b1aa35c262a
Tratamientos antiacné,631a97f114d83f5c9c45a8e106db5828
